EN-GB	GEMMA Bridge has pulled out of next month's European Championships after enduring an injury-plagued season.
EN-US	IF you want to curry favour with your Indian food loving friends, here are some top ten facts:
EN-GB	A GAMING shop has been granted a licence to sell alcohol after police expressed concerns about crime and underage drinking.
EN-GB	SOUTHAMPTON-based automotive retailer Picador Renault will continue as AFC Totton's official sponsor for next season.
EN-US	EXPERTS have begun dismantling York’s big wheel after it turned for the final time, having carried more than half a million passengers over the past 21 months.
EN-US	TEMPE, Ariz. — The Arizona man accused of training and arming two men who went on to attack a “draw Muhammad” cartoon contest in Garland allegedly gained access to an Islamic State list that included the names and addresses of U.S. service members, according to a new indictment.
EN-GB	Oliver Phelps, best known for playing George Weasley in the Harry Potter films, tells What’s On about swapping magic for murder as he makes his stage debut in The Case Of The Frightened Lady
EN-US	Houston's Fox 26 News weighed into the fight over Houston's Proposition 1 and the onerous fees that will be levied on home owners, renters, businesses, churches, schools and your favorite charity.
EN-US	Less than a year ago, Robert Morris University announced it was starting the nation's first athletic scholarship program for video gamers, and since then, the downtown Chicago college has seen its profile soar like a rocket.
EN-US	DALLAS -- Jhonas Enroth said a lot of hellos to many familiar faces today in American Airlines Center. It's the first time he's seen his former Sabres teammates/staff and the Buffalo media since he was traded for Anders Lindback on Feb. 11 in a surprising move announced a few hours after the Sabres' blockbuster with Winnipeg.
EN-GB	THE UK'S biggest trade union for prison staff has slammed government policy and blamed a surge in violence and drugs at HMP Bullingdon on austerity after a new report claimed the lives of prisoners and staff were being put at risk.
EN-GB	THE wonder of JK Rowling’s Harry Potter series has been captured in a new exhibition on the history of magic and folklore.
EN-US	DENVER (AP) — Recreational marijuana sellers are reaching out to novice cannabis users with a raft of edible products that impart a milder buzz and make it easy for inexperienced customers to find a dose they won’t regret taking.
EN-US	GOV. PARRIS N. Glendening is thinking about the L-word these days. That's L as in legacy, not liberal.
EN-US	A FUNERAL service has been held in Syria for a much-loved and respected environmental activist who was killed in an ISIS rocket attack.
EN-GB	PART of a railway line which has been closed since 2012 is due to open again later this month.
EN-GB	Dean Hammond has warned his former Brighton teammates to expect a difficult afternoon at St Mary’s tomorrow.
EN-US	NEW YORK (AP) — Melissa McCarthy lampooned White House press secretary Sean Spicer in a “Saturday Night Live” sketch where she taunted reporters as “losers,” fired a water gun at the press corps and even used the lectern to ram a Wall Street Journal journalist.
EN-GB	A GROUP of recovering addicts and people at risk of homelessness have been learning how to do formal debating as part of a project aimed at helping them learn new skills.
EN-GB	1 Russell-Cotes Museum will be celebrating a traditional Victorian Christmas this weekend. Visitors will be able to explore the house, meet the resident Victorians and learn about Christmas traditions of the past. There will be story readings, mulled wine, carols, mince pies, biscuit decorating and crafts. No need to book, standard admission applies and biscuit decorating costs extra. The museum is open between 11am and 4pm on Saturday and Sunday.
EN-US	The mother of a boy killed in the Sandy Hook Elementary School massacre will deliver the president's weekly address this week, the White House said.
EN-GB,EN-US	NBC’s Olympics coverage has dominated television since Aug. 5 — but that will all end with this Sunday’s closing ceremonies.
EN-US	The Safeway grocery store in the Greenbrier Shopping Center in Bel Air will remain closed after a "significant collapse of the roof" from Saturday's blizzard, a county official and a county fire service spokesman said.
EN-US	A plan introduced before the City Council on Wednesday would strip Ald. Edward Burke of his control of the city workers’ compensation system, nearly two weeks after federal agents raided his offices.
EN-GB,EN-US	Seabirds are at risk due to the competition they face from the fishing industry for food, according to a study.
EN-GB	DEBENHAMS department store in Oxford could escape closure because it does not have a ground floor, according to a retail expert.
EN-US	After years of building cookie-cutter libraries that failed to live up to Chicago's reputation as the first city of American architecture, the city has finally broken the mold with an elegant new branch in Chinatown.
EN-US	Americas Majority Foundation, an organization that I work with, held several polls over the past three months, including post-election polls. In August, the foundation polled 1100 Hispanics, and in a national post-election poll, polled 1000 whites, 1000 blacks and 1000 Hispanics. Finally we polled black and Hispanic voters in New Mexico, Wisconsin, North Carolina and Illinois: states where America's PAC was involved. (We polled 3500 Hispanic voters in three states: Illinois, Wisconsin and New Mexico, and 2800 black voters in two states: Wisconsin and North Carolina.)
EN-GB	THERE were scenes of jubilation as the Three Lions efficiently dispatched Sweden to win England’s first semi-final place in nearly three decades.
EN-GB	YORK Schoolboys Under-12s footballers booked their place in the final of the Michael Dale Trophy with a 3-0 triumph at Sheffield.
EN-US	After watching a man scoot out from beneath a parked minivan and climb into an illegally parked Jeep early Thursday morning, Chicago police found a cache of apparently stolen car parts.
EN-US	AN investigation is under way following the death of a young miner killed by a falling rock.
EN-US	Although Andrew Sachs is much too young to have lived through the Dust Bowl migrations that inspired some of Woody Guthrie's greatest folk songs, this 29-year-old has done his share of traveling from one regional theater to another across the American landscape.
EN-US	Former Maryland center Damonte Dodd was acquired Sunday by the Northern Arizona Suns and could make his debut for the NBA G League team Tuesday night.
EN-GB	BARCLAYS in Burnham-on-Sea is set to close its doors this Autumn after the banking giant revealed just 179 people have used the branch in the last year.
EN-GB	A SAILOR from Poole who reported his wife missing from their sinking catamaran off the coast of Cuba is expected to shed light on the mystery after an apparent plea deal was struck in the US.
EN-GB	A DRUNK man stole two bottles of whiskey from a shop before running into an automatic door, which had failed to open, causing damage to the glass.
